ranking,last_name,population,ratio,cumpercentage
33503,楠窪,90,1.0254750798161437e-06,99.60545517825493
33504,改正,90,1.0254750798161437e-06,99.60552760280765
33505,繁友,90,1.0254750798161437e-06,99.60560002736038
33506,作屋,90,1.0254750798161437e-06,99.60567245191312
33507,弦弓,90,1.0254750798161437e-06,99.60574487646583
33508,福舛,90,1.0254750798161437e-06,99.60581730101858
33509,砥堀,90,1.0254750798161437e-06,99.6058897255713
33510,御堂地,90,1.0254750798161437e-06,99.60596215012403
33511,井用,90,1.0254750798161437e-06,99.60603457467676
33512,徳瀬,90,1.0254750798161437e-06,99.60610699922948
33513,廉林,90,1.0254750798161437e-06,99.60617942378221
33514,花角,90,1.0254750798161437e-06,99.60625184833494
33515,兼則,90,1.0254750798161437e-06,99.60632427288768
33516,源関,90,1.0254750798161437e-06,99.60639669744039
33517,下留,90,1.0254750798161437e-06,99.60646912199313
33518,正来,90,1.0254750798161437e-06,99.60654154654586
33519,小出沢,90,1.0254750798161437e-06,99.60661397109858
33520,千輪,90,1.0254750798161437e-06,99.60668639565131
33521,鉢迫,90,1.0254750798161437e-06,99.60675882020404
33522,門目,90,1.0254750798161437e-06,99.60683124475676
33523,釜親,90,1.0254750798161437e-06,99.60690366930949
33524,阿賀野,90,1.0254750798161437e-06,99.60697609386222
33525,勝嶌,90,1.0254750798161437e-06,99.60704851841496
33526,翁像,90,1.0254750798161437e-06,99.60712094296767
33527,藤板,90,1.0254750798161437e-06,99.60719336752041
33528,宇須井,90,1.0254750798161437e-06,99.60726579207314
33529,眞藤,90,1.0254750798161437e-06,99.60733821662586
33530,巌谷,90,1.0254750798161437e-06,99.60741064117859
33531,舘ケ沢,90,1.0254750798161437e-06,99.60748306573132
33532,佐志原,90,1.0254750798161437e-06,99.60755549028406
33533,鰕原,90,1.0254750798161437e-06,99.60762791483677
33534,曾子,90,1.0254750798161437e-06,99.60770033938951
33535,平嘉,90,1.0254750798161437e-06,99.60777276394222
33536,河栗,90,1.0254750798161437e-06,99.60784518849496
33537,嶋多,90,1.0254750798161437e-06,99.60791761304768
33538,河城,90,1.0254750798161437e-06,99.60799003760042
33539,吉根,90,1.0254750798161437e-06,99.60806246215314
33540,楳崎,90,1.0254750798161437e-06,99.60813488670587
33541,仲唐,90,1.0254750798161437e-06,99.6082073112586
33542,大姶良,90,1.0254750798161437e-06,99.60827973581132
33543,加々井,90,1.0254750798161437e-06,99.60835216036405
33544,多聞,90,1.0254750798161437e-06,99.60842458491678
33545,小榎,90,1.0254750798161437e-06,99.60849700946952
33546,濱平,90,1.0254750798161437e-06,99.60856943402224
33547,伯部,90,1.0254750798161437e-06,99.60864185857497
33548,猪岐,90,1.0254750798161437e-06,99.6087142831277
33549,殿尾,90,1.0254750798161437e-06,99.60878670768042
33550,山玉,90,1.0254750798161437e-06,99.60885913223315
33551,籠山,90,1.0254750798161437e-06,99.60893155678588
33552,苅屋田,90,1.0254750798161437e-06,99.6090039813386
33553,脇部,90,1.0254750798161437e-06,99.60907640589134
33554,荒道,90,1.0254750798161437e-06,99.60914883044406
33555,杉迫,90,1.0254750798161437e-06,99.6092212549968
33556,和泉原,90,1.0254750798161437e-06,99.60929367954951
33557,本中野,90,1.0254750798161437e-06,99.60936610410225
33558,越畑,90,1.0254750798161437e-06,99.60943852865498
33559,土岐沢,90,1.0254750798161437e-06,99.6095109532077
33560,蛇池,90,1.0254750798161437e-06,99.60958337776043
33561,郡元,90,1.0254750798161437e-06,99.60965580231316
33562,植頭,90,1.0254750798161437e-06,99.60972822686588
33563,城沢,90,1.0254750798161437e-06,99.60980065141861
33564,國川,90,1.0254750798161437e-06,99.60987307597135
33565,味山,90,1.0254750798161437e-06,99.60994550052408
33566,黒坪,90,1.0254750798161437e-06,99.6100179250768
33567,玉家,90,1.0254750798161437e-06,99.61009034962953
33568,家寿田,90,1.0254750798161437e-06,99.61016277418226
33569,精山,90,1.0254750798161437e-06,99.61023519873498
33570,古定,90,1.0254750798161437e-06,99.61030762328771
33571,八牧,90,1.0254750798161437e-06,99.61038004784044
33572,樋永,90,1.0254750798161437e-06,99.61045247239318
33573,大松澤,90,1.0254750798161437e-06,99.61052489694589
33574,芳浦,90,1.0254750798161437e-06,99.61059732149863
33575,木堂,90,1.0254750798161437e-06,99.61066974605134
33576,加守,90,1.0254750798161437e-06,99.61074217060408
33577,加屋,90,1.0254750798161437e-06,99.61081459515681
33578,西井上,90,1.0254750798161437e-06,99.61088701970954
33579,柴中,90,1.0254750798161437e-06,99.61095944426226
33580,桝原,90,1.0254750798161437e-06,99.61103186881499
33581,佐織,90,1.0254750798161437e-06,99.61110429336773
33582,九澤,90,1.0254750798161437e-06,99.61117671792044
33583,糸藤,90,1.0254750798161437e-06,99.61124914247318
33584,楠城,90,1.0254750798161437e-06,99.6113215670259
33585,籏山,90,1.0254750798161437e-06,99.61139399157864
33586,心光,90,1.0254750798161437e-06,99.61146641613136
33587,腕木,90,1.0254750798161437e-06,99.61153884068409
33588,信政,90,1.0254750798161437e-06,99.61161126523682
33589,西都,90,1.0254750798161437e-06,99.61168368978954
33590,八旗,90,1.0254750798161437e-06,99.61175611434227
33591,石ケ坪,90,1.0254750798161437e-06,99.611828538895
33592,可香谷,90,1.0254750798161437e-06,99.61190096344772
33593,旅河,90,1.0254750798161437e-06,99.61197338800046
33594,与谷,90,1.0254750798161437e-06,99.61204581255319
33595,平太,90,1.0254750798161437e-06,99.61211823710592
33596,薫,90,1.0254750798161437e-06,99.61219066165864
33597,日吉田,90,1.0254750798161437e-06,99.61226308621137
33598,大嵩崎,90,1.0254750798161437e-06,99.6123355107641
33599,上茶谷,90,1.0254750798161437e-06,99.61240793531682
33600,井通,90,1.0254750798161437e-06,99.61248035986956
33601,五丁,90,1.0254750798161437e-06,99.61255278442228
33602,岩雲,90,1.0254750798161437e-06,99.61262520897502
33603,堅持,90,1.0254750798161437e-06,99.61269763352773
33604,為保,90,1.0254750798161437e-06,99.61277005808047
33605,緑谷,90,1.0254750798161437e-06,99.61284248263318
33606,四十坊,90,1.0254750798161437e-06,99.61291490718592
33607,元芳,90,1.0254750798161437e-06,99.61298733173865
33608,甘野,90,1.0254750798161437e-06,99.61305975629138
33609,家出,90,1.0254750798161437e-06,99.6131321808441
33610,市野澤,90,1.0254750798161437e-06,99.61320460539683
33611,北乾,90,1.0254750798161437e-06,99.61327702994957
33612,丘村,90,1.0254750798161437e-06,99.6133494545023
33613,前保,90,1.0254750798161437e-06,99.61342187905502
33614,栗末,90,1.0254750798161437e-06,99.61349430360775
33615,末國,90,1.0254750798161437e-06,99.61356672816048
33616,阿尻,90,1.0254750798161437e-06,99.6136391527132
33617,押保,90,1.0254750798161437e-06,99.61371157726593
33618,兼益,90,1.0254750798161437e-06,99.61378400181866
33619,船宝,90,1.0254750798161437e-06,99.6138564263714
33620,楠藤,90,1.0254750798161437e-06,99.61392885092411
33621,蛭薙,90,1.0254750798161437e-06,99.61400127547685
33622,柳鶴,90,1.0254750798161437e-06,99.61407370002956
33623,保理江,90,1.0254750798161437e-06,99.6141461245823
33624,地葉,90,1.0254750798161437e-06,99.61421854913503
33625,一樹,90,1.0254750798161437e-06,99.61429097368776
33626,綛野,90,1.0254750798161437e-06,99.61436339824049
33627,当島,90,1.0254750798161437e-06,99.61443582279321
33628,思田,90,1.0254750798161437e-06,99.61450824734595
33629,西行,90,1.0254750798161437e-06,99.61458067189866
33630,涌村,90,1.0254750798161437e-06,99.6146530964514
33631,波佐谷,90,1.0254750798161437e-06,99.61472552100412
33632,底,90,1.0254750798161437e-06,99.61479794555686
33633,綿崎,90,1.0254750798161437e-06,99.61487037010959
33634,荒坂,90,1.0254750798161437e-06,99.61494279466231
33635,津ケ原,90,1.0254750798161437e-06,99.61501521921504
33636,鹿窪,90,1.0254750798161437e-06,99.61508764376777
33637,真篭,90,1.0254750798161437e-06,99.61516006832049
33638,諸上,90,1.0254750798161437e-06,99.61523249287322
33639,陵本,90,1.0254750798161437e-06,99.61530491742595
33640,橋畑,90,1.0254750798161437e-06,99.61537734197869
33641,稲掛,90,1.0254750798161437e-06,99.61544976653141
33642,後ノ上,90,1.0254750798161437e-06,99.61552219108414
33643,中野西,90,1.0254750798161437e-06,99.61559461563687
33644,風川,90,1.0254750798161437e-06,99.61566704018959
33645,間浦,90,1.0254750798161437e-06,99.61573946474232
33646,南隅,90,1.0254750798161437e-06,99.61581188929505
33647,亀岩,90,1.0254750798161437e-06,99.61588431384779
33648,馬堀,90,1.0254750798161437e-06,99.6159567384005
33649,栗平,90,1.0254750798161437e-06,99.61602916295324
33650,氏木,90,1.0254750798161437e-06,99.61610158750595
33651,今子,90,1.0254750798161437e-06,99.61617401205869
33652,金栄,90,1.0254750798161437e-06,99.6162464366114
33653,麦野,90,1.0254750798161437e-06,99.61631886116415
33654,垰村,90,1.0254750798161437e-06,99.61639128571687
33655,桒木,90,1.0254750798161437e-06,99.6164637102696
33656,宗守,90,1.0254750798161437e-06,99.61653613482233
33657,井野内,90,1.0254750798161437e-06,99.61660855937505
33658,白飯,90,1.0254750798161437e-06,99.61668098392778
33659,下大沢,90,1.0254750798161437e-06,99.6167534084805
33660,五本,90,1.0254750798161437e-06,99.61682583303325
33661,奥殿,90,1.0254750798161437e-06,99.61689825758597
33662,大蝶,90,1.0254750798161437e-06,99.6169706821387
33663,綿路,90,1.0254750798161437e-06,99.61704310669143
33664,三井倉,90,1.0254750798161437e-06,99.61711553124415
33665,曽禰,90,1.0254750798161437e-06,99.61718795579688
33666,勝代,90,1.0254750798161437e-06,99.61726038034962
33667,東井上,90,1.0254750798161437e-06,99.61733280490233
33668,中ノ目,90,1.0254750798161437e-06,99.61740522945507
33669,桝中,90,1.0254750798161437e-06,99.61747765400779
33670,井戸崎,90,1.0254750798161437e-06,99.61755007856053
33671,鶴上,90,1.0254750798161437e-06,99.61762250311324
33672,金辻,90,1.0254750798161437e-06,99.61769492766598
33673,松王,90,1.0254750798161437e-06,99.6177673522187
33674,釜野井,90,1.0254750798161437e-06,99.61783977677143
33675,千守,90,1.0254750798161437e-06,99.61791220132416
33676,田苗見,90,1.0254750798161437e-06,99.61798462587689
33677,飯地,90,1.0254750798161437e-06,99.61805705042963
33678,武東,90,1.0254750798161437e-06,99.61812947498234
33679,東槙,90,1.0254750798161437e-06,99.61820189953508
33680,柏館,90,1.0254750798161437e-06,99.6182743240878
33681,小細工,90,1.0254750798161437e-06,99.61834674864053
33682,西杉,90,1.0254750798161437e-06,99.61841917319326
33683,保武,90,1.0254750798161437e-06,99.61849159774599
33684,井伏,90,1.0254750798161437e-06,99.61856402229871
33685,沢元,90,1.0254750798161437e-06,99.61863644685144
33686,団栗,90,1.0254750798161437e-06,99.61870887140417
33687,津行,90,1.0254750798161437e-06,99.61878129595691
33688,通阪,90,1.0254750798161437e-06,99.61885372050962
33689,佐喜,90,1.0254750798161437e-06,99.61892614506236
33690,岩平,90,1.0254750798161437e-06,99.61899856961509
33691,雨坂,90,1.0254750798161437e-06,99.61907099416781
33692,大兼政,90,1.0254750798161437e-06,99.61914341872054
33693,張摩,90,1.0254750798161437e-06,99.61921584327327
33694,中ノ神,90,1.0254750798161437e-06,99.619288267826
33695,阿佐部,90,1.0254750798161437e-06,99.61936069237872
33696,鵤木,90,1.0254750798161437e-06,99.61943311693146
33697,尾抜,90,1.0254750798161437e-06,99.61950554148417
33698,宇夫,90,1.0254750798161437e-06,99.61957796603691
33699,石ケ崎,90,1.0254750798161437e-06,99.61965039058963
33700,内仲,90,1.0254750798161437e-06,99.61972281514237
33701,明妻,90,1.0254750798161437e-06,99.6197952396951
33702,田山地,90,1.0254750798161437e-06,99.61986766424782
33703,花市,90,1.0254750798161437e-06,99.61994008880055
33704,大之木,90,1.0254750798161437e-06,99.62001251335327
33705,益丸,90,1.0254750798161437e-06,99.620084937906
33706,百百,90,1.0254750798161437e-06,99.62015736245873
33707,草生,90,1.0254750798161437e-06,99.62022978701145
33708,校条,90,1.0254750798161437e-06,99.6203022115642
33709,露野,90,1.0254750798161437e-06,99.62037463611692
33710,瀬迫,90,1.0254750798161437e-06,99.62044706066965
33711,辻居,90,1.0254750798161437e-06,99.62051948522237
33712,稲鶴,90,1.0254750798161437e-06,99.6205919097751
33713,志邨,90,1.0254750798161437e-06,99.62066433432783
33714,讃良,90,1.0254750798161437e-06,99.62073675888055
33715,寄,90,1.0254750798161437e-06,99.6208091834333
33716,溜田,90,1.0254750798161437e-06,99.62088160798601
33717,今越,90,1.0254750798161437e-06,99.62095403253875
33718,岩多,90,1.0254750798161437e-06,99.62102645709146
33719,白渡,90,1.0254750798161437e-06,99.6210988816442
33720,翠尾,90,1.0254750798161437e-06,99.62117130619693
33721,吹場,90,1.0254750798161437e-06,99.62124373074965
33722,濱家,90,1.0254750798161437e-06,99.62131615530238
33723,能嶋,90,1.0254750798161437e-06,99.62138857985511
33724,秋守,90,1.0254750798161437e-06,99.62146100440783
33725,櫛毛,90,1.0254750798161437e-06,99.62153342896056
33726,留奧,90,1.0254750798161437e-06,99.6216058535133
33727,懸高,90,1.0254750798161437e-06,99.62167827806603
33728,早貸,90,1.0254750798161437e-06,99.62175070261875
33729,実渕,90,1.0254750798161437e-06,99.62182312717148
33730,津布工,90,1.0254750798161437e-06,99.62189555172421
33731,登阪,90,1.0254750798161437e-06,99.62196797627693
33732,足原,90,1.0254750798161437e-06,99.62204040082966
33733,金織,90,1.0254750798161437e-06,99.62211282538239
33734,青儀,90,1.0254750798161437e-06,99.62218524993513
33735,籾,90,1.0254750798161437e-06,99.62225767448784
33736,九郎田,90,1.0254750798161437e-06,99.62233009904058
33737,三古谷,90,1.0254750798161437e-06,99.6224025235933
33738,天川谷,90,1.0254750798161437e-06,99.62247494814603
33739,杜多,90,1.0254750798161437e-06,99.62254737269876
33740,梅渓,90,1.0254750798161437e-06,99.62261979725149
33741,賀持,90,1.0254750798161437e-06,99.62269222180421
33742,深間,90,1.0254750798161437e-06,99.62276464635694
33743,島邑,90,1.0254750798161437e-06,99.62283707090968
33744,加賀宇,90,1.0254750798161437e-06,99.6229094954624
33745,小我野,90,1.0254750798161437e-06,99.62298192001514
33746,砥山,90,1.0254750798161437e-06,99.62305434456785
33747,稲墻,90,1.0254750798161437e-06,99.62312676912059
33748,蟹山,90,1.0254750798161437e-06,99.62319919367332
33749,待寺,90,1.0254750798161437e-06,99.62327161822604
33750,農添,90,1.0254750798161437e-06,99.62334404277877
33751,椎久,90,1.0254750798161437e-06,99.6234164673315
33752,高牟禮,90,1.0254750798161437e-06,99.62348889188422
33753,柑子木,90,1.0254750798161437e-06,99.62356131643695
33754,田斉,90,1.0254750798161437e-06,99.62363374098967
33755,小汲,90,1.0254750798161437e-06,99.62370616554242
33756,藪塚,90,1.0254750798161437e-06,99.62377859009514
33757,小迎,90,1.0254750798161437e-06,99.62385101464787
33758,穴本,90,1.0254750798161437e-06,99.6239234392006
33759,阿須間,90,1.0254750798161437e-06,99.62399586375332
33760,野枝,90,1.0254750798161437e-06,99.62406828830605
33761,親崎,90,1.0254750798161437e-06,99.62414071285878
33762,樽水,90,1.0254750798161437e-06,99.62421313741152
33763,幾嶋,90,1.0254750798161437e-06,99.62428556196423
33764,正重,90,1.0254750798161437e-06,99.62435798651697
33765,河場,90,1.0254750798161437e-06,99.62443041106968
33766,柴床,90,1.0254750798161437e-06,99.62450283562242
33767,末時,90,1.0254750798161437e-06,99.62457526017515
33768,小矢島,90,1.0254750798161437e-06,99.62464768472788
33769,台田,90,1.0254750798161437e-06,99.6247201092806
33770,銭丸,90,1.0254750798161437e-06,99.62479253383333
33771,軒野,90,1.0254750798161437e-06,99.62486495838606
33772,文川,90,1.0254750798161437e-06,99.62493738293878
33773,田舎,90,1.0254750798161437e-06,99.62500980749152
33774,多内,90,1.0254750798161437e-06,99.62508223204425
33775,木之元,90,1.0254750798161437e-06,99.62515465659698
33776,潰田,90,1.0254750798161437e-06,99.6252270811497
33777,津室,90,1.0254750798161437e-06,99.62529950570243
33778,川邨,90,1.0254750798161437e-06,99.62537193025516
33779,和城,90,1.0254750798161437e-06,99.62544435480788
33780,矢木沢,90,1.0254750798161437e-06,99.62551677936061
33781,金京,90,1.0254750798161437e-06,99.62558920391335
33782,錠者,90,1.0254750798161437e-06,99.62566162846606
33783,脇地,90,1.0254750798161437e-06,99.6257340530188
33784,吉ケ島,90,1.0254750798161437e-06,99.62580647757152
33785,山中島,90,1.0254750798161437e-06,99.62587890212426
33786,持尾,90,1.0254750798161437e-06,99.62595132667698
33787,碕山,90,1.0254750798161437e-06,99.62602375122971
33788,古土,90,1.0254750798161437e-06,99.62609617578244
33789,向埜,90,1.0254750798161437e-06,99.62616860033516
33790,村東,90,1.0254750798161437e-06,99.62624102488789
33791,旦尾,90,1.0254750798161437e-06,99.62631344944062
33792,舛倉,90,1.0254750798161437e-06,99.62638587399336
33793,又市,90,1.0254750798161437e-06,99.62645829854607
33794,奥東,90,1.0254750798161437e-06,99.62653072309881
33795,安昼,90,1.0254750798161437e-06,99.62660314765154
33796,峯藤,90,1.0254750798161437e-06,99.62667557220426
33797,篠葉,90,1.0254750798161437e-06,99.62674799675699
33798,大程,90,1.0254750798161437e-06,99.62682042130972
33799,後鳥,90,1.0254750798161437e-06,99.62689284586244
33800,米富,90,1.0254750798161437e-06,99.62696527041517
33801,西京,90,1.0254750798161437e-06,99.6270376949679
33802,兼末,90,1.0254750798161437e-06,99.62711011952064
33803,柊崎,90,1.0254750798161437e-06,99.62718254407335
33804,乙名,90,1.0254750798161437e-06,99.62725496862609
33805,正賀,90,1.0254750798161437e-06,99.62732739317882
33806,見砂,90,1.0254750798161437e-06,99.62739981773154
33807,芹井,90,1.0254750798161437e-06,99.62747224228427
33808,瀧ケ崎,90,1.0254750798161437e-06,99.627544666837
33809,楡田,90,1.0254750798161437e-06,99.62761709138974
33810,武氏,90,1.0254750798161437e-06,99.62768951594245
33811,種浦,90,1.0254750798161437e-06,99.62776194049519
33812,五江淵,90,1.0254750798161437e-06,99.6278343650479
33813,雁野,90,1.0254750798161437e-06,99.62790678960064
33814,為貞,90,1.0254750798161437e-06,99.62797921415336
33815,好沢,90,1.0254750798161437e-06,99.6280516387061
33816,大秋,90,1.0254750798161437e-06,99.62812406325882
33817,村野井,90,1.0254750798161437e-06,99.62819648781155
33818,丸宮,90,1.0254750798161437e-06,99.62826891236428
33819,左巻,90,1.0254750798161437e-06,99.628341336917
33820,志鹿,90,1.0254750798161437e-06,99.62841376146973
33821,八宮,90,1.0254750798161437e-06,99.62848618602247
33822,波江,90,1.0254750798161437e-06,99.6285586105752
33823,久根,90,1.0254750798161437e-06,99.62863103512792
33824,稲手,90,1.0254750798161437e-06,99.62870345968065
33825,南金山,90,1.0254750798161437e-06,99.62877588423338
33826,三信,90,1.0254750798161437e-06,99.6288483087861
33827,谷国,90,1.0254750798161437e-06,99.62892073333883
33828,近兼,90,1.0254750798161437e-06,99.62899315789157
33829,東納,90,1.0254750798161437e-06,99.62906558244428
33830,乗岡,90,1.0254750798161437e-06,99.62913800699702
33831,室岩,90,1.0254750798161437e-06,99.62921043154974
33832,植益,90,1.0254750798161437e-06,99.62928285610248
33833,延地,90,1.0254750798161437e-06,99.62935528065519
33834,地蔵原,90,1.0254750798161437e-06,99.62942770520793
33835,柴久喜,90,1.0254750798161437e-06,99.62950012976066
33836,井竹,90,1.0254750798161437e-06,99.62957255431338
33837,琉子,90,1.0254750798161437e-06,99.62964497886611
33838,久志田,90,1.0254750798161437e-06,99.62971740341884
33839,加形,90,1.0254750798161437e-06,99.62978982797156
33840,蝉本,90,1.0254750798161437e-06,99.62986225252429
33841,新座,90,1.0254750798161437e-06,99.62993467707703
33842,貝木,90,1.0254750798161437e-06,99.63000710162976
33843,元津,90,1.0254750798161437e-06,99.63007952618248
33844,橘和,90,1.0254750798161437e-06,99.63015195073521
33845,信達,90,1.0254750798161437e-06,99.63022437528794
33846,赤嵜,90,1.0254750798161437e-06,99.63029679984066
33847,國中,90,1.0254750798161437e-06,99.63036922439339
33848,森忠,90,1.0254750798161437e-06,99.63044164894612
33849,紀内,90,1.0254750798161437e-06,99.63051407349886
33850,蛭子井,90,1.0254750798161437e-06,99.63058649805157
33851,楫本,90,1.0254750798161437e-06,99.63065892260431
33852,馬門,90,1.0254750798161437e-06,99.63073134715702
33853,氷野,90,1.0254750798161437e-06,99.63080377170976
33854,津嶌,90,1.0254750798161437e-06,99.63087619626249
33855,発,90,1.0254750798161437e-06,99.63094862081522
33856,森宅,90,1.0254750798161437e-06,99.63102104536794
33857,久東,90,1.0254750798161437e-06,99.63109346992067
33858,遊坐,90,1.0254750798161437e-06,99.63116589447341
33859,飛崎,90,1.0254750798161437e-06,99.63123831902612
33860,尾宇江,90,1.0254750798161437e-06,99.63131074357887
33861,石幸,90,1.0254750798161437e-06,99.63138316813158
33862,小積,90,1.0254750798161437e-06,99.63145559268432
33863,宇野田,90,1.0254750798161437e-06,99.63152801723704
33864,佐河,90,1.0254750798161437e-06,99.63160044178977
33865,正守,90,1.0254750798161437e-06,99.6316728663425
33866,法水,90,1.0254750798161437e-06,99.63174529089522
33867,才茂,90,1.0254750798161437e-06,99.63181771544795
33868,市波,90,1.0254750798161437e-06,99.63189014000069
33869,北斗,90,1.0254750798161437e-06,99.6319625645534
33870,間狩,90,1.0254750798161437e-06,99.63203498910615
33871,黒栁,90,1.0254750798161437e-06,99.63210741365887
33872,志斎,90,1.0254750798161437e-06,99.6321798382116
33873,三附,90,1.0254750798161437e-06,99.63225226276433
33874,原目,90,1.0254750798161437e-06,99.63232468731705
33875,細迫,90,1.0254750798161437e-06,99.63239711186979
33876,三重堀,90,1.0254750798161437e-06,99.6324695364225
33877,日東寺,90,1.0254750798161437e-06,99.63254196097525
33878,三ツ塚,90,1.0254750798161437e-06,99.63261438552796
33879,綾本,90,1.0254750798161437e-06,99.6326868100807
33880,鳴子,90,1.0254750798161437e-06,99.63275923463341
33881,海老池,90,1.0254750798161437e-06,99.63283165918615
33882,波多間,90,1.0254750798161437e-06,99.63290408373888
33883,荒中,90,1.0254750798161437e-06,99.6329765082916
33884,登那木,90,1.0254750798161437e-06,99.63304893284433
33885,双津,90,1.0254750798161437e-06,99.63312135739706
33886,牧門,90,1.0254750798161437e-06,99.63319378194979
33887,武庫,90,1.0254750798161437e-06,99.63326620650251
33888,貝掛,90,1.0254750798161437e-06,99.63333863105525
33889,串野,90,1.0254750798161437e-06,99.63341105560798
33890,依馬,90,1.0254750798161437e-06,99.6334834801607
33891,藤薮,90,1.0254750798161437e-06,99.63355590471343
33892,鍛川,90,1.0254750798161437e-06,99.63362832926616
33893,右今,90,1.0254750798161437e-06,99.63370075381889
33894,集田,90,1.0254750798161437e-06,99.63377317837161
33895,伊垢離,90,1.0254750798161437e-06,99.63384560292434
33896,久々山,90,1.0254750798161437e-06,99.63391802747708
33897,船寄,90,1.0254750798161437e-06,99.63399045202979
33898,禰寝,90,1.0254750798161437e-06,99.63406287658253
33899,松目,90,1.0254750798161437e-06,99.63413530113525
33900,庄部,90,1.0254750798161437e-06,99.63420772568799
33901,藤井本,90,1.0254750798161437e-06,99.63428015024071
33902,冨地,90,1.0254750798161437e-06,99.63435257479344
33903,松近,90,1.0254750798161437e-06,99.63442499934617
33904,井手橋,90,1.0254750798161437e-06,99.63449742389889
33905,住宅,90,1.0254750798161437e-06,99.63456984845163
33906,鷺沢,90,1.0254750798161437e-06,99.63464227300435
33907,戸間替,90,1.0254750798161437e-06,99.63471469755709
33908,正源寺,90,1.0254750798161437e-06,99.6347871221098
33909,練合,90,1.0254750798161437e-06,99.63485954666254
33910,祐延,90,1.0254750798161437e-06,99.63493197121527
33911,角三,90,1.0254750798161437e-06,99.635004395768
33912,多芸,90,1.0254750798161437e-06,99.63507682032072
33913,元内,90,1.0254750798161437e-06,99.63514924487345
33914,保知戸,90,1.0254750798161437e-06,99.63522166942617
33915,畦川,90,1.0254750798161437e-06,99.6352940939789
33916,柳生田,90,1.0254750798161437e-06,99.63536651853163
33917,文珠四郎,90,1.0254750798161437e-06,99.63543894308437
33918,膝附,90,1.0254750798161437e-06,99.6355113676371
33919,立枝,90,1.0254750798161437e-06,99.63558379218982
33920,白拍子,90,1.0254750798161437e-06,99.63565621674255
33921,朝霞,90,1.0254750798161437e-06,99.63572864129527
33922,伊仲,90,1.0254750798161437e-06,99.635801065848
33923,水芦,90,1.0254750798161437e-06,99.63587349040073
33924,胡木,90,1.0254750798161437e-06,99.63594591495347
33925,楡金,90,1.0254750798161437e-06,99.63601833950618
33926,藪上,90,1.0254750798161437e-06,99.63609076405892
33927,士井,90,1.0254750798161437e-06,99.63616318861163
33928,辻奥,90,1.0254750798161437e-06,99.63623561316437
33929,勢島,90,1.0254750798161437e-06,99.6363080377171
33930,則常,90,1.0254750798161437e-06,99.63638046226983
33931,鳥場,90,1.0254750798161437e-06,99.63645288682255
33932,川瀧,90,1.0254750798161437e-06,99.63652531137528
33933,阿倉,90,1.0254750798161437e-06,99.636597735928
33934,平岸,90,1.0254750798161437e-06,99.63667016048073
33935,土壁,90,1.0254750798161437e-06,99.63674258503346
33936,弘海,90,1.0254750798161437e-06,99.6368150095862
33937,上渡,90,1.0254750798161437e-06,99.63688743413893
33938,藪口,90,1.0254750798161437e-06,99.63695985869165
33939,阪巻,90,1.0254750798161437e-06,99.63703228324438
33940,牛袋,90,1.0254750798161437e-06,99.6371047077971
33941,歌橋,90,1.0254750798161437e-06,99.63717713234983
33942,坂家,90,1.0254750798161437e-06,99.63724955690256
33943,風能,90,1.0254750798161437e-06,99.6373219814553
33944,藤馬,90,1.0254750798161437e-06,99.63739440600801
33945,芦北,90,1.0254750798161437e-06,99.63746683056075
33946,増穂,90,1.0254750798161437e-06,99.63753925511347
33947,岩門,90,1.0254750798161437e-06,99.63761167966621
33948,鹿郷,90,1.0254750798161437e-06,99.63768410421892
33949,森木田,90,1.0254750798161437e-06,99.63775652877166
33950,副松,90,1.0254750798161437e-06,99.63782895332439
33951,古城門,90,1.0254750798161437e-06,99.63790137787711
33952,坂久保,90,1.0254750798161437e-06,99.63797380242984
33953,糀田,90,1.0254750798161437e-06,99.63804622698257
33954,稀音家,90,1.0254750798161437e-06,99.63811865153531
33955,綱場,90,1.0254750798161437e-06,99.63819107608802
33956,波谷,90,1.0254750798161437e-06,99.63826350064076
33957,鉾谷,90,1.0254750798161437e-06,99.63833592519349
33958,堂路,90,1.0254750798161437e-06,99.63840834974621
33959,皆野川,90,1.0254750798161437e-06,99.63848077429894
33960,坪石,90,1.0254750798161437e-06,99.63855319885167
33961,津國,90,1.0254750798161437e-06,99.6386256234044
33962,手沢,90,1.0254750798161437e-06,99.63869804795712
33963,谷門,90,1.0254750798161437e-06,99.63877047250985
33964,薮見,90,1.0254750798161437e-06,99.63884289706259
33965,窪池,90,1.0254750798161437e-06,99.6389153216153
33966,池坂,90,1.0254750798161437e-06,99.63898774616804
33967,田槙,90,1.0254750798161437e-06,99.63906017072077
33968,草積,90,1.0254750798161437e-06,99.6391325952735
33969,仲口,90,1.0254750798161437e-06,99.63920501982622
33970,入松川,90,1.0254750798161437e-06,99.63927744437895
33971,仲嘉,90,1.0254750798161437e-06,99.63934986893167
33972,大舛,90,1.0254750798161437e-06,99.6394222934844
33973,請舛,90,1.0254750798161437e-06,99.63949471803714
33974,兼箇段,90,1.0254750798161437e-06,99.63956714258985
33975,安座名,90,1.0254750798161437e-06,99.6396395671426
33976,土井畑,90,1.0254750798161437e-06,99.63971199169532
33977,江利角,90,1.0254750798161437e-06,99.63978441624805
33978,庫田,90,1.0254750798161437e-06,99.63985684080077
33979,高曽,90,1.0254750798161437e-06,99.6399292653535
33980,屋村,90,1.0254750798161437e-06,99.64000168990623
